,Edit,Resistance Dist.,DeltaCon,NetSimile,Lambda (Adjacency),Lambda (Laplacian),Lambda (Normalized Laplacian)
48,0.0004279613494873047,0.06376028060913086,0.013015985488891602,8.883635997772217,0.144270658493042,0.1409311294555664,0.1443939208984375
49,0.0007171630859375,0.06802487373352051,0.013370752334594727,6.1206138134002686,0.14552593231201172,0.13789582252502441,0.14633798599243164
50,0.0004169940948486328,0.06734228134155273,0.01437997817993164,6.284389972686768,0.14031696319580078,0.14291596412658691,0.16217327117919922
51,0.00037670135498046875,0.07318115234375,0.014850139617919922,7.698580026626587,0.1576981544494629,0.14919209480285645,0.15171098709106445
52,0.0003650188446044922,0.06678295135498047,0.010353803634643555,6.1453611850738525,0.14047694206237793,0.1398148536682129,0.14635610580444336
53,0.0005667209625244141,0.06143689155578613,0.009919881820678711,6.0499420166015625,0.1417531967163086,0.13991785049438477,0.1463489532470703
54,0.0005502700805664062,0.061821937561035156,0.017422199249267578,5.4217209815979,0.13975119590759277,0.14982390403747559,0.15239715576171875
55,0.0004611015319824219,0.07585883140563965,0.010920047760009766,5.500554084777832,0.15485501289367676,0.14530611038208008,0.1552591323852539
56,0.0003440380096435547,0.10873603820800781,0.01102900505065918,5.775967121124268,0.1394670009613037,0.13578104972839355,0.14448261260986328
57,0.00039196014404296875,0.08391809463500977,0.01838207244873047,5.798849105834961,0.14008116722106934,0.1378488540649414,0.14802312850952148
58,0.00051116943359375,0.06948208808898926,0.014059066772460938,5.565988063812256,0.14087986946105957,0.15440106391906738,0.15698623657226562
59,0.0003552436828613281,0.08296799659729004,0.0216677188873291,6.726542234420776,0.14771699905395508,0.1404869556427002,0.15230011940002441
60,0.00030994415283203125,0.06625676155090332,0.027894020080566406,10.834870100021362,0.13944125175476074,0.13765978813171387,0.14816904067993164
61,0.00033092498779296875,0.06472492218017578,0.017734766006469727,5.930812835693359,0.13924598693847656,0.13744616508483887,0.1447899341583252
62,0.00061798095703125,0.06925415992736816,0.017354965209960938,5.857476711273193,0.14981508255004883,0.1541759967803955,0.1598527431488037
63,0.0003330707550048828,0.06535005569458008,0.015735149383544922,6.438523054122925,0.15880680084228516,0.14692902565002441,0.16014599800109863
64,0.00043010711669921875,0.06014108657836914,0.011101007461547852,5.489394903182983,0.14466571807861328,0.14771294593811035,0.15473699569702148
65,0.0004000663757324219,0.061135053634643555,0.015989065170288086,10.388039112091064,0.1584789752960205,0.18381333351135254,0.15982794761657715
66,0.0006589889526367188,0.06000685691833496,0.01697707176208496,6.100675821304321,0.16707897186279297,0.14442706108093262,0.1768639087677002
67,0.0004792213439941406,0.06749224662780762,0.012943029403686523,5.653810262680054,0.1381368637084961,0.13791894912719727,0.14489984512329102
68,0.0003840923309326172,0.06575298309326172,0.0167999267578125,5.213032245635986,0.14410114288330078,0.13670682907104492,0.1445629596710205
69,0.0004978179931640625,0.07474708557128906,0.01275491714477539,4.925631046295166,0.14026927947998047,0.14869117736816406,0.15149402618408203
70,0.0003540515899658203,0.07410717010498047,0.012858152389526367,5.580855131149292,0.15888595581054688,0.17711377143859863,0.15716099739074707
71,0.0004119873046875,0.06119513511657715,0.012672901153564453,6.90162205696106,0.13984203338623047,0.13798975944519043,0.14791584014892578
72,0.00032019615173339844,0.05912184715270996,0.011708259582519531,5.1804280281066895,0.1394810676574707,0.14104008674621582,0.14619112014770508
73,0.0003809928894042969,0.06763076782226562,0.012841939926147461,5.168349027633667,0.14949297904968262,0.20959806442260742,0.1448650360107422
74,0.00037980079650878906,0.08470678329467773,0.014241218566894531,5.089176654815674,0.15458917617797852,0.13750290870666504,0.16196894645690918
75,0.00033593177795410156,0.07378292083740234,0.013235807418823242,5.078012943267822,0.14227724075317383,0.1438310146331787,0.15131187438964844
76,0.0003688335418701172,0.06251192092895508,0.017946243286132812,7.433581113815308,0.13866114616394043,0.13981294631958008,0.14535117149353027
77,0.0003788471221923828,0.09201908111572266,0.013894796371459961,10.289292097091675,0.15490198135375977,0.16268205642700195,0.14517521858215332
78,0.005402088165283203,0.06218075752258301,0.015074968338012695,6.327091932296753,0.1445939540863037,0.1423628330230713,0.15612292289733887
79,0.0009090900421142578,0.06073284149169922,0.011035919189453125,6.820128917694092,0.14098095893859863,0.13851690292358398,0.15876317024230957
80,0.0003719329833984375,0.07272696495056152,0.012213945388793945,7.046739816665649,0.13964581489562988,0.15637612342834473,0.145338773727417
81,0.0003368854522705078,0.0634469985961914,0.010999202728271484,12.160315752029419,0.15865087509155273,0.15028595924377441,0.14533114433288574
82,0.00037598609924316406,0.0652008056640625,0.011608123779296875,5.405371904373169,0.1397089958190918,0.14384198188781738,0.1562049388885498
83,0.00045990943908691406,0.06745004653930664,0.013150930404663086,5.3925700187683105,0.14251065254211426,0.14172887802124023,0.15542030334472656
84,0.0004181861877441406,0.13022804260253906,0.011259078979492188,6.225241184234619,0.15967273712158203,0.14820408821105957,0.14499711990356445
85,0.0003268718719482422,0.07364177703857422,0.011478185653686523,6.068343877792358,0.1577301025390625,0.15528297424316406,0.14381194114685059
86,0.0003497600555419922,0.0618898868560791,0.017406940460205078,5.923214912414551,0.14147305488586426,0.13955307006835938,0.16129612922668457
87,0.00033473968505859375,0.07633519172668457,0.01101994514465332,8.587912797927856,0.14176392555236816,0.1392502784729004,0.14754676818847656
88,0.0006849765777587891,0.10543274879455566,0.01522517204284668,6.117352247238159,0.15780901908874512,0.15405607223510742,0.14899921417236328
89,0.0006129741668701172,0.06629395484924316,0.01522517204284668,5.198780298233032,0.1390073299407959,0.14958786964416504,0.14432787895202637
90,0.0004627704620361328,0.0605771541595459,0.010473966598510742,5.405260801315308,0.1433248519897461,0.1395881175994873,0.16184020042419434
91,0.00037670135498046875,0.06093001365661621,0.009979248046875,8.891629219055176,0.14700007438659668,0.13895773887634277,0.14442110061645508
92,0.00030517578125,0.06146574020385742,0.010643959045410156,7.119476795196533,0.2015547752380371,0.16001200675964355,0.14414215087890625
93,0.0003428459167480469,0.06168198585510254,0.010710000991821289,5.636839151382446,0.14471983909606934,0.13899898529052734,0.14996814727783203
94,0.0004379749298095703,0.07013511657714844,0.010113000869750977,6.275727272033691,0.13892316818237305,0.1989741325378418,0.1805739402770996
95,0.0003771781921386719,0.07793092727661133,0.009921073913574219,5.871419191360474,0.13758492469787598,0.1592390537261963,0.15644001960754395
96,0.000308990478515625,0.06335020065307617,0.009858131408691406,5.1780922412872314,0.15734624862670898,0.1374669075012207,0.14772486686706543
97,0.0003619194030761719,0.06157112121582031,0.013612985610961914,5.2140820026397705,0.1402449607849121,0.14096307754516602,0.15261387825012207
98,0.00036025047302246094,0.059777021408081055,0.011090993881225586,8.792915105819702,0.14076519012451172,0.13823986053466797,0.15703797340393066
99,0.00033473968505859375,0.06178784370422363,0.010312080383300781,6.075850963592529,0.1383380889892578,0.17455577850341797,0.14679598808288574
100,0.0007412433624267578,0.06801486015319824,0.010767698287963867,10.754914045333862,0.15375804901123047,0.17916011810302734,0.14426803588867188
101,0.0007159709930419922,0.0737919807434082,0.010091781616210938,6.739943981170654,0.13632941246032715,0.1397240161895752,0.15176701545715332
102,0.0009667873382568359,0.0636301040649414,0.0162508487701416,7.360077142715454,0.13874578475952148,0.1499466896057129,0.15473484992980957
103,0.0010821819305419922,0.061086177825927734,0.011942148208618164,7.6255152225494385,0.13891911506652832,0.1648409366607666,0.1484527587890625
104,0.0003948211669921875,0.06196713447570801,0.010261058807373047,5.4387431144714355,0.15252304077148438,0.17042779922485352,0.14471697807312012
105,0.0012030601501464844,0.06331300735473633,0.010938882827758789,5.2208640575408936,0.15815210342407227,0.1888110637664795,0.14545273780822754
106,0.0004169940948486328,0.0686647891998291,0.010856866836547852,5.297010183334351,0.1543898582458496,0.1679699420928955,0.17258000373840332
107,0.000762939453125,0.06272387504577637,0.011753082275390625,5.091031074523926,0.14618182182312012,0.15539932250976562,0.1752183437347412
108,0.0009410381317138672,0.06105804443359375,0.010626077651977539,4.967102766036987,0.1477508544921875,0.15329718589782715,0.18746089935302734
109,0.0006890296936035156,0.06252121925354004,0.014140129089355469,4.899883031845093,0.16130399703979492,0.17287087440490723,0.16814303398132324
110,0.0004012584686279297,0.0641939640045166,0.014071226119995117,4.996570110321045,0.14507794380187988,0.15730810165405273,0.17891311645507812
111,0.0005650520324707031,0.061032772064208984,0.015877723693847656,5.014440059661865,0.14513897895812988,0.13827300071716309,0.16358399391174316
112,0.0006501674652099609,0.07039570808410645,0.012771844863891602,4.963768243789673,0.14133787155151367,0.1375439167022705,0.15714621543884277
113,0.0005769729614257812,0.06856298446655273,0.010552167892456055,5.049187183380127,0.15596890449523926,0.1388380527496338,0.20492815971374512
114,0.0008587837219238281,0.0818791389465332,0.012798070907592773,5.0401551723480225,0.1426219940185547,0.1497030258178711,0.14996719360351562
115,0.0006499290466308594,0.07444500923156738,0.015990018844604492,5.015371084213257,0.1412668228149414,0.13858699798583984,0.1561288833618164
116,0.0006351470947265625,0.06097888946533203,0.01734781265258789,5.087619781494141,0.14514589309692383,0.13968992233276367,0.14500021934509277
117,0.0004448890686035156,0.07682490348815918,0.014912128448486328,5.13004994392395,0.15723276138305664,0.14421415328979492,0.15587401390075684
118,0.0007929801940917969,0.0681459903717041,0.013518810272216797,5.08307409286499,0.14040398597717285,0.14647698402404785,0.14776396751403809
119,0.0005271434783935547,0.08347487449645996,0.06628894805908203,4.755116939544678,0.14024591445922852,0.13864707946777344,0.14523005485534668
120,0.00048279762268066406,0.06962013244628906,0.03534817695617676,5.115119218826294,0.1392521858215332,0.14226007461547852,0.15447616577148438
121,0.0004949569702148438,0.06133723258972168,0.014815092086791992,5.032288074493408,0.15912604331970215,0.18086791038513184,0.1665182113647461
122,0.0028870105743408203,0.061302900314331055,0.04211592674255371,4.858464956283569,0.14278030395507812,0.14199209213256836,0.15382599830627441
123,0.003486156463623047,0.06921505928039551,0.01283717155456543,5.036502122879028,0.15429019927978516,0.13778305053710938,0.1510789394378662
124,0.0006279945373535156,0.1492908000946045,0.011601924896240234,4.986047983169556,0.13960504531860352,0.13869309425354004,0.16209101676940918
125,0.0003600120544433594,0.08912086486816406,0.010352849960327148,5.1956868171691895,0.15459299087524414,0.14282512664794922,0.15767765045166016
126,0.0005121231079101562,0.06894803047180176,0.010953187942504883,5.258586168289185,0.13911104202270508,0.13837695121765137,0.1522819995880127
127,0.0004401206970214844,0.07140493392944336,0.013811111450195312,5.002377986907959,0.14175796508789062,0.13792705535888672,0.15343284606933594
128,0.0003209114074707031,0.0745551586151123,0.011966943740844727,5.044116020202637,0.14583611488342285,0.13712811470031738,0.16513991355895996
129,0.0003859996795654297,0.06983089447021484,0.021687984466552734,5.012533903121948,0.1459817886352539,0.15330815315246582,0.1579451560974121
130,0.0004317760467529297,0.07031893730163574,0.029745817184448242,5.128028869628906,0.14505696296691895,0.13710403442382812,0.1489250659942627
131,0.00048804283142089844,0.06361794471740723,0.01778411865234375,5.103611946105957,0.14174914360046387,0.13638997077941895,0.14539694786071777
132,0.0003180503845214844,0.06103205680847168,0.010506868362426758,5.0594727993011475,0.14009499549865723,0.13928985595703125,0.1624751091003418
133,0.00037789344787597656,0.062111854553222656,0.014553070068359375,5.113982915878296,0.15160799026489258,0.15136504173278809,0.1501610279083252
134,0.00041484832763671875,0.06166386604309082,0.011744976043701172,5.17411208152771,0.15645384788513184,0.13675975799560547,0.1450948715209961
135,0.014438867568969727,0.09998178482055664,0.021854877471923828,5.110513210296631,0.14496421813964844,0.1380329132080078,0.14578795433044434
136,0.0007190704345703125,0.06594610214233398,0.017239809036254883,4.880299091339111,0.16177725791931152,0.14882993698120117,0.16248679161071777
137,0.0010640621185302734,0.0671989917755127,0.013278961181640625,4.937917947769165,0.14184188842773438,0.1432199478149414,0.15038800239562988
138,0.000453948974609375,0.06840801239013672,0.01546788215637207,5.034088134765625,0.14108490943908691,0.13729405403137207,0.14757871627807617
139,0.0006327629089355469,0.06177997589111328,0.010341167449951172,5.160958290100098,0.14169812202453613,0.136185884475708,0.14464116096496582
140,0.00047707557678222656,0.07260584831237793,0.01258230209350586,4.955515146255493,0.1582169532775879,0.1542341709136963,0.1645500659942627
141,0.0003771781921386719,0.06754922866821289,0.013532161712646484,4.933482885360718,0.1406848430633545,0.14234399795532227,0.15036296844482422
142,0.0003209114074707031,0.08477282524108887,0.016487836837768555,5.002184152603149,0.13963913917541504,0.14040493965148926,0.14480876922607422
143,0.0064737796783447266,0.09637808799743652,0.01618194580078125,4.797815799713135,0.14842534065246582,0.1373577117919922,0.14782476425170898
144,0.0005457401275634766,0.061747074127197266,0.01516103744506836,5.0581419467926025,0.14840292930603027,0.1605057716369629,0.15805697441101074
145,0.0003418922424316406,0.0732121467590332,0.013761043548583984,5.271265029907227,0.1416792869567871,0.14477300643920898,0.15092897415161133
146,0.0006489753723144531,0.08794903755187988,0.03477907180786133,4.943709135055542,0.1406080722808838,0.13815999031066895,0.14652633666992188
147,0.009940862655639648,0.062066078186035156,0.011375665664672852,5.010387897491455,0.15322113037109375,0.13740897178649902,0.15252923965454102
148,0.0037059783935546875,0.06273674964904785,0.010684728622436523,5.033338785171509,0.14673995971679688,0.15110397338867188,0.16289687156677246
149,0.0008199214935302734,0.08331799507141113,0.010675907135009766,4.860631942749023,0.15093302726745605,0.15570521354675293,0.14842987060546875
150,0.0006709098815917969,0.05946707725524902,0.011073112487792969,5.023319959640503,0.15383696556091309,0.15154480934143066,0.14587092399597168
151,0.0006308555603027344,0.07951211929321289,0.01465606689453125,4.909111022949219,0.16655468940734863,0.13236474990844727,0.14802193641662598
152,0.00032806396484375,0.09983491897583008,0.02003192901611328,5.167613983154297,0.14430999755859375,0.13135313987731934,0.16165518760681152
153,0.0005819797515869141,0.07646489143371582,0.021493911743164062,5.0187530517578125,0.14114713668823242,0.1562819480895996,0.16001605987548828
154,0.0006320476531982422,0.06400609016418457,0.013157844543457031,5.721457004547119,0.1418168544769287,0.15558791160583496,0.1616039276123047
155,0.0004639625549316406,0.06331992149353027,0.010767221450805664,5.808326244354248,0.15469098091125488,0.13745498657226562,0.15693902969360352
156,0.0005199909210205078,0.08056879043579102,0.012485742568969727,5.993458032608032,0.14122891426086426,0.14034771919250488,0.14905190467834473
157,0.0003829002380371094,0.08026909828186035,0.011558294296264648,5.695434331893921,0.14197111129760742,0.1490490436553955,0.15965485572814941
158,0.0006809234619140625,0.06081509590148926,0.010628938674926758,5.587193012237549,0.14546990394592285,0.1486952304840088,0.15565180778503418
159,0.0006411075592041016,0.06182694435119629,0.00995492935180664,5.260333061218262,0.1510913372039795,0.14513897895812988,0.14497113227844238
160,0.0003681182861328125,0.06138420104980469,0.010170936584472656,5.914418935775757,0.1454012393951416,0.14365577697753906,0.15282988548278809
161,0.0003829002380371094,0.06723690032958984,0.00972890853881836,6.673007249832153,0.1403498649597168,0.16254091262817383,0.18413591384887695
162,0.0003781318664550781,0.11666512489318848,0.01141810417175293,5.411194086074829,0.1653740406036377,0.1478252410888672,0.14769196510314941
163,0.0003781318664550781,0.10983395576477051,0.014303922653198242,6.540498971939087,0.14307403564453125,0.13982892036437988,0.1448221206665039
164,0.00036907196044921875,0.07918262481689453,0.010839223861694336,5.428046941757202,0.14180803298950195,0.13962697982788086,0.1444251537322998
165,0.00037980079650878906,0.06529617309570312,0.01302790641784668,5.306072235107422,0.1388840675354004,0.15275812149047852,0.16131997108459473
166,0.00033402442932128906,0.06278800964355469,0.010432958602905273,5.537743091583252,0.1568770408630371,0.13972711563110352,0.1582639217376709
167,0.0003402233123779297,0.07847404479980469,0.011950969696044922,5.302296876907349,0.14655303955078125,0.138685941696167,0.14670515060424805
168,0.0005612373352050781,0.07008099555969238,0.011078119277954102,5.1768200397491455,0.1481761932373047,0.141585111618042,0.14496517181396484
169,0.00045108795166015625,0.06413602828979492,0.010648012161254883,5.30936598777771,0.15576982498168945,0.14724516868591309,0.15932703018188477
170,0.0003561973571777344,0.05899691581726074,0.0108489990234375,5.107026100158691,0.14010334014892578,0.14710497856140137,0.15256714820861816
171,0.0003750324249267578,0.05875897407531738,0.011028051376342773,5.017006158828735,0.15184617042541504,0.1448051929473877,0.14962315559387207
172,0.0005567073822021484,0.06776905059814453,0.012023210525512695,4.80824613571167,0.13951826095581055,0.15382099151611328,0.14442181587219238
173,0.0006358623504638672,0.07258391380310059,0.01203608512878418,4.921730995178223,0.15220975875854492,0.14530682563781738,0.15402007102966309
174,0.0004227161407470703,0.06783795356750488,0.0163881778717041,5.0604352951049805,0.13882112503051758,0.14129304885864258,0.14896798133850098
175,0.0004291534423828125,0.07108092308044434,0.010548830032348633,5.021362781524658,0.14246511459350586,0.14708495140075684,0.14611577987670898
176,0.0005457401275634766,0.06889081001281738,0.010252714157104492,4.940001010894775,0.14377069473266602,0.15606093406677246,0.14368200302124023
177,0.0004208087921142578,0.059581756591796875,0.010736227035522461,4.918653249740601,0.13976597785949707,0.1405651569366455,0.15410900115966797
178,0.0004909038543701172,0.06969714164733887,0.011715173721313477,5.149876117706299,0.14400887489318848,0.1453397274017334,0.1581709384918213
179,0.00048089027404785156,0.07977795600891113,0.010339975357055664,5.0229811668396,0.1615757942199707,0.1620011329650879,0.14601397514343262
180,0.0003819465637207031,0.0774080753326416,0.011075973510742188,4.916202068328857,0.1455857753753662,0.14418673515319824,0.15157389640808105
181,0.00046181678771972656,0.061163902282714844,0.012264013290405273,5.062883138656616,0.14877867698669434,0.14264488220214844,0.15596818923950195
182,0.00037670135498046875,0.06108689308166504,0.010924100875854492,4.813155174255371,0.16988492012023926,0.14107084274291992,0.15629887580871582
183,0.0003120899200439453,0.06165504455566406,0.012518167495727539,4.928211212158203,0.1601121425628662,0.1542820930480957,0.1470189094543457
184,0.0003120899200439453,0.08472299575805664,0.010661840438842773,5.123044013977051,0.1414961814880371,0.13759088516235352,0.14373993873596191
185,0.0003650188446044922,0.15811872482299805,0.010590076446533203,4.988965034484863,0.14450383186340332,0.13850903511047363,0.15491819381713867
186,0.0010938644409179688,0.11608123779296875,0.010422945022583008,4.948916912078857,0.17498517036437988,0.13946008682250977,0.15565228462219238
187,0.00043892860412597656,0.08852386474609375,0.024195194244384766,5.009615182876587,0.14612293243408203,0.15982317924499512,0.14624404907226562
188,0.00040602684020996094,0.10020899772644043,0.019870996475219727,5.057508230209351,0.14428424835205078,0.13661479949951172,0.14686203002929688
189,0.00034999847412109375,0.06072497367858887,0.032923221588134766,4.917809247970581,0.1480097770690918,0.13701987266540527,0.1629650592803955
190,0.0003368854522705078,0.12654995918273926,0.05962705612182617,5.000950813293457,0.16401290893554688,0.1521739959716797,0.14448904991149902
191,0.0003058910369873047,0.08156609535217285,0.030938148498535156,4.87945294380188,0.1545548439025879,0.15272903442382812,0.14276719093322754
192,0.0003647804260253906,0.09011507034301758,0.014877796173095703,5.01337194442749,0.15433120727539062,0.15342402458190918,0.14522695541381836
193,0.00031828880310058594,0.1134042739868164,0.011291027069091797,4.978131055831909,0.1602308750152588,0.14560198783874512,0.1668241024017334
194,0.0003750324249267578,0.08351588249206543,0.01063990592956543,4.9816789627075195,0.1646280288696289,0.13691282272338867,0.1471538543701172
195,0.00032806396484375,0.06862187385559082,0.012845039367675781,5.004819869995117,0.14685583114624023,0.16797900199890137,0.14493894577026367
196,0.0003859996795654297,0.06137490272521973,0.03522515296936035,5.016658067703247,0.14894795417785645,0.15567827224731445,0.1470799446105957
197,0.0004012584686279297,0.05989980697631836,0.016142845153808594,5.024684906005859,0.1604909896850586,0.1455979347229004,0.1630258560180664
198,0.0006239414215087891,0.06151223182678223,0.013936996459960938,4.899052858352661,0.14313507080078125,0.1392977237701416,0.15793299674987793
199,0.0042150020599365234,0.060710906982421875,0.024239063262939453,4.938931226730347,0.1424241065979004,0.14526987075805664,0.15251803398132324
200,0.00036215782165527344,0.06158709526062012,0.011909961700439453,5.027861833572388,0.14810395240783691,0.1497490406036377,0.16817808151245117
201,0.0006008148193359375,0.11519384384155273,0.0161588191986084,4.89618992805481,0.15113306045532227,0.1369798183441162,0.1725912094116211
202,0.00036597251892089844,0.0946049690246582,0.026050090789794922,4.75931715965271,0.13961291313171387,0.14125275611877441,0.1489269733428955
203,0.00041484832763671875,0.07352614402770996,0.01592874526977539,5.064800024032593,0.14220809936523438,0.15326476097106934,0.14806699752807617
204,0.0003981590270996094,0.06277108192443848,0.032441139221191406,5.055983781814575,0.14074087142944336,0.1418600082397461,0.14295506477355957
205,0.00031304359436035156,0.062210798263549805,0.0433809757232666,5.234447956085205,0.16682696342468262,0.1364452838897705,0.15076088905334473
206,0.0004000663757324219,0.06719279289245605,0.048729896545410156,7.689671754837036,0.14971184730529785,0.13663792610168457,0.15264892578125
207,0.00040602684020996094,0.06382203102111816,0.02376413345336914,5.954890012741089,0.14629197120666504,0.15463709831237793,0.14477801322937012
208,0.0003581047058105469,0.061508893966674805,0.014303922653198242,5.530857086181641,0.14583802223205566,0.14062190055847168,0.14968204498291016
209,0.0013217926025390625,0.06095695495605469,0.021420717239379883,5.969387054443359,0.14952611923217773,0.1402568817138672,0.17943716049194336
210,0.008980989456176758,0.06269121170043945,0.019692182540893555,5.508417844772339,0.1448681354522705,0.1393280029296875,0.1455848217010498
211,0.0008127689361572266,0.061753034591674805,0.021939754486083984,5.531994819641113,0.14381003379821777,0.15216994285583496,0.14673423767089844
212,0.0003514289855957031,0.06978821754455566,0.015202999114990234,7.571268081665039,0.15582609176635742,0.1373882293701172,0.14560699462890625
